    0.202945545315742493E+03    0.143997083902359009E+03    0.600000000000000000E+02   -0.627261379804969010E+03   -0.671461146725133595E+01    1
    0.124822005629539490E+03    0.134431114196777344E+03    0.600000000000000000E+02   -0.626823430313917129E+03   -0.671586146725132238E+01    1
    0.207571193575859070E+03    0.144176942110061646E+03    0.600000000000000000E+02   -0.626397221884131568E+03   -0.671711146725131325E+01    1
    0.136503279209136963E+03    0.142664262056350708E+03    0.600000000000000000E+02   -0.624089593484693751E+03   -0.671836146725132011E+01    1
    0.130566820502281189E+03    0.142264205217361450E+03    0.600000000000000000E+02   -0.623736279590330923E+03   -0.671961146725132163E+01    1
    0.166022777557373047E+03    0.144180461168289185E+03    0.600000000000000000E+02   -0.623717557897286042E+03   -0.672086146725130096E+01    1
    0.191573023796081543E+03    0.144704478979110718E+03    0.600000000000000000E+02   -0.623455368754526148E+03   -0.672211146725129360E+01    1
    0.121571898460388184E+03    0.141716594696044922E+03    0.600000000000000000E+02   -0.621776146908417672E+03   -0.672336146725128625E+01    1
    0.205248966813087463E+03    0.130156016349792480E+03    0.600000000000000000E+02   -0.620042120452966856E+03   -0.672461146725131353E+01    1
    0.163669124245643616E+03    0.144938989877700806E+03    0.600000000000000000E+02   -0.619963040248665266E+03   -0.672586146725135592E+01    1
    0.177913606166839600E+03    0.130658394098281860E+03    0.600000000000000000E+02   -0.619520233685966446E+03   -0.672711146725134057E+01    1
    0.194775313138961792E+03    0.145200065374374390E+03    0.600000000000000000E+02   -0.619229151609794258E+03   -0.672836146725132078E+01    1
    0.106873482465744019E+03    0.138990440368652344E+03    0.600000000000000000E+02   -0.618220944868384322E+03   -0.672961146725133741E+01    1
    0.165714249014854431E+03    0.130794382095336914E+03    0.600000000000000000E+02   -0.617897375531128318E+03   -0.673086146725131940E+01    1
    0.153711333870887756E+03    0.131231753826141357E+03    0.600000000000000000E+02   -0.617354629693352990E+03   -0.673211146725131560E+01    1
    0.127934217453002930E+03    0.132600013017654419E+03    0.600000000000000000E+02   -0.615054374668434434E+03   -0.673336146725134910E+01    1
    0.197920277714729309E+03    0.129684848785400391E+03    0.600000000000000000E+02   -0.614230928111098365E+03   -0.673461146725132576E+01    1
    0.186129391193389893E+03    0.129780013561248779E+03    0.600000000000000000E+02   -0.614058261399736466E+03   -0.673586146725130686E+01    1
    0.179496213793754578E+03    0.145712624788284302E+03    0.600000000000000000E+02   -0.610961657308952454E+03   -0.673711146725131993E+01    1
    0.218167528510093689E+03    0.129282968044281006E+03    0.600000000000000000E+02   -0.610555296512096675E+03   -0.673836146725131080E+01    1
    0.167316526174545288E+03    0.129703903198242188E+03    0.600000000000000000E+02   -0.609642138208238748E+03   -0.673961146725128035E+01    1
    0.105514138936996460E+03    0.141427109241485596E+03    0.600000000000000000E+02   -0.609625544249745985E+03   -0.674086146725127922E+01    1
    0.248144596815109253E+03    0.129111531972885132E+03    0.600000000000000000E+02   -0.609533651145170666E+03   -0.674211146725131361E+01    1
    0.114099875092506409E+03    0.143179900646209717E+03    0.600000000000000000E+02   -0.608153518405252271E+03   -0.674336146725134267E+01    1
    0.246060177683830261E+03    0.145924240350723267E+03    0.600000000000000000E+02   -0.607800819439839188E+03   -0.674461146725131755E+01    1
    0.121301606297492981E+03    0.144726676940917969E+03    0.600000000000000000E+02   -0.606455328930869427E+03   -0.674586146725127911E+01    1
    0.150925680994987488E+03    0.145773253440856934E+03    0.600000000000000000E+02   -0.606264176700172811E+03   -0.674711146725130373E+01    1
    0.249583184719085693E+03    0.128835489749908447E+03    0.600000000000000000E+02   -0.605977234411899190E+03   -0.674836146725131147E+01    1
    0.226662606000900269E+03    0.146151198148727417E+03    0.600000000000000000E+02   -0.605176010274745295E+03   -0.674961146725130234E+01    1
    0.241155102849006653E+03    0.128632189035415649E+03    0.600000000000000000E+02   -0.603122898448677802E+03   -0.675086146725130209E+01    1
    0.115840971469879150E+03    0.144732481241226196E+03    0.600000000000000000E+02   -0.602718430069667875E+03   -0.675211146725131339E+01    1
    0.110835224390029907E+03    0.144112944602966309E+03    0.600000000000000000E+02   -0.601143074046011407E+03   -0.675336146725131403E+01    1
    0.967680215835571289E+02    0.134524959325790405E+03    0.600000000000000000E+02   -0.598557939331467082E+03   -0.675461146725129868E+01    1
    0.108245655894279480E+03    0.144165462255477905E+03    0.600000000000000000E+02   -0.598502820218991587E+03   -0.675586146725132686E+01    1
    0.121218457818031311E+03    0.145521565675735474E+03    0.600000000000000000E+02   -0.598259006194875383E+03   -0.675711146725132661E+01    1
    0.954951047897338867E+02    0.134727637767791748E+03    0.600000000000000000E+02   -0.598244727872325711E+03   -0.675836146725132991E+01    1
    0.102342605590820312E+03    0.142923352718353271E+03    0.600000000000000000E+02   -0.597798055520337357E+03   -0.675961146725132878E+01    1
    0.102298319339752197E+03    0.133166753053665161E+03    0.600000000000000000E+02   -0.596217257565957425E+03   -0.676086146725131698E+01    1
    0.148503541946411133E+03    0.146550385951995850E+03    0.600000000000000000E+02   -0.595241947047522899E+03   -0.676211146725133627E+01    1
    0.181263163685798645E+03    0.146881016492843628E+03    0.600000000000000000E+02   -0.594969742605171405E+03   -0.676336146725133069E+01    1
    0.219946727156639099E+03    0.146900639533996582E+03    0.600000000000000000E+02   -0.594966993905613208E+03   -0.676461146725133489E+01    1
    0.159417599439620972E+03    0.128685425519943237E+03    0.600000000000000000E+02   -0.594459400584729906E+03   -0.676586146725132398E+01    1
    0.189447760581970215E+03    0.128236552476882935E+03    0.600000000000000000E+02   -0.594408586286942977E+03   -0.676711146725131130E+01    1
    0.245327934622764587E+03    0.146976073980331421E+03    0.600000000000000000E+02   -0.593049409097852504E+03   -0.676836146725129506E+01    1
    0.130668669939041138E+03    0.147063825130462646E+03    0.600000000000000000E+02   -0.583259881638853699E+03   -0.676961146725130103E+01    1
    0.150019571185112000E+03    0.127976549863815308E+03    0.600000000000000000E+02   -0.582767561995354072E+03   -0.677086146725133631E+01    1
    0.107737198472023010E+03    0.130037248134613037E+03    0.600000000000000000E+02   -0.582399526141791966E+03   -0.677211146725133428E+01    1
    0.202612668275833130E+03    0.147911177873611450E+03    0.600000000000000000E+02   -0.582254211241422126E+03   -0.677336146725134647E+01    1
    0.246478855609893799E+03    0.147813105583190918E+03    0.600000000000000000E+02   -0.582084393730486795E+03   -0.677461146725134533E+01    1
    0.196414381265640259E+03    0.127162349224090576E+03    0.600000000000000000E+02   -0.581878660333291123E+03   -0.677586146725131666E+01    1
    0.870095044374465942E+02    0.134170618057250977E+03    0.600000000000000000E+02   -0.579154950569079233E+03   -0.677711146725130842E+01    1
    0.194723129272460938E+03    0.126915972232818604E+03    0.600000000000000000E+02   -0.578716744585348124E+03   -0.677836146725132949E+01    1
    0.832846611738204956E+02    0.137293460369110107E+03    0.600000000000000000E+02   -0.578157669073474494E+03   -0.677961146725134256E+01    1
    0.177212789654731750E+03    0.148351382017135620E+03    0.600000000000000000E+02   -0.576539486018977414E+03   -0.678086146725131744E+01    1
    0.995976924896240234E+02    0.130634007453918457E+03    0.600000000000000000E+02   -0.576482819376394218E+03   -0.678211146725131631E+01    1
    0.191434279084205627E+03    0.126635402441024780E+03    0.600000000000000000E+02   -0.574967754197849217E+03   -0.678336146725130540E+01    1
    0.138882368803024292E+03    0.148217411041259766E+03    0.600000000000000000E+02   -0.572527693481656911E+03   -0.678461146725128827E+01    1
    0.810930281877517700E+02    0.136106808185577393E+03    0.600000000000000000E+02   -0.572400828672351508E+03   -0.678586146725131290E+01    1
    0.927389860153198242E+02    0.145539965629577637E+03    0.600000000000000000E+02   -0.569711222867197648E+03   -0.678711146725131353E+01    1
    0.131732776761054993E+03    0.148663290739059448E+03    0.600000000000000000E+02   -0.565329745697791736E+03   -0.678836146725130707E+01    1
    0.909802317619323730E+02    0.145694922208786011E+03    0.600000000000000000E+02   -0.565194256748082012E+03   -0.678961146725129261E+01    1
    0.144802063703536987E+03    0.149062167406082153E+03    0.600000000000000000E+02   -0.564817292769523988E+03   -0.679086146725129680E+01    1
    0.779208987951278687E+02    0.136141870021820068E+03    0.600000000000000000E+02   -0.564393364322030834E+03   -0.679211146725132142E+01    1
    0.979859232902526855E+02    0.129477353096008301E+03    0.600000000000000000E+02   -0.564362659658755319E+03   -0.679336146725133982E+01    1
    0.167638927698135376E+03    0.149615378379821777E+03    0.600000000000000000E+02   -0.562154832204027798E+03   -0.679461146725134402E+01    1
    0.208371505141258240E+03    0.149677906036376953E+03    0.600000000000000000E+02   -0.562139021823825715E+03   -0.679586146725134110E+01    1
    0.761787146329879761E+02    0.140757157802581787E+03    0.600000000000000000E+02   -0.560395209781421272E+03   -0.679711146725135062E+01    1
    0.177570089697837830E+03    0.149929969310760498E+03    0.600000000000000000E+02   -0.559492609207516352E+03   -0.679836146725135304E+01    1
    0.221906617283821106E+03    0.125066664218902588E+03    0.600000000000000000E+02   -0.559461928800338910E+03   -0.679961146725133236E+01    1
    0.104932576417922974E+03    0.128085876703262329E+03    0.600000000000000000E+02   -0.556391038431750189E+03   -0.680086146725132767E+01    1
    0.172868162393569946E+03    0.124991766214370728E+03    0.600000000000000000E+02   -0.553195234450696717E+03   -0.680211146725132831E+01    1
    0.867116600275039673E+02    0.146394313573837280E+03    0.600000000000000000E+02   -0.549905428615013761E+03   -0.680336146725132007E+01    1
    0.195057854056358337E+03    0.150459748506546021E+03    0.600000000000000000E+02   -0.549750198182340341E+03   -0.680461146725133403E+01    1
    0.212349146604537964E+03    0.124475998878479004E+03    0.600000000000000000E+02   -0.549301235566522791E+03   -0.680586146725134000E+01    1
    0.763942003250122070E+02    0.133246757984161377E+03    0.600000000000000000E+02   -0.548795845265666458E+03   -0.680711146725129623E+01    1
    0.174514696002006531E+03    0.124658668041229248E+03    0.600000000000000000E+02   -0.547974298608269464E+03   -0.680836146725129954E+01    1
    0.852054059505462646E+02    0.146518027782440186E+03    0.600000000000000000E+02   -0.545971326905797241E+03   -0.680961146725132327E+01    1
    0.728445649147033691E+02    0.134300340414047241E+03    0.600000000000000000E+02   -0.545356623815208195E+03   -0.681086146725132302E+01    1
    0.133319258689880371E+03    0.124976145029067993E+03    0.600000000000000000E+02   -0.541067732112136810E+03   -0.681211146725132899E+01    1
    0.768660902976989746E+02    0.145329186916351318E+03    0.600000000000000000E+02   -0.540599615798534614E+03   -0.681336146725129410E+01    1
    0.951808393001556396E+02    0.148696689605712891E+03    0.600000000000000000E+02   -0.538859475338335301E+03   -0.681461146725129119E+01    1
    0.838044583797454834E+02    0.129156088829040527E+03    0.600000000000000000E+02   -0.537775013417212790E+03   -0.681586146725131137E+01    1
    0.225967466831207275E+03    0.123609344959259033E+03    0.600000000000000000E+02   -0.535832186404299705E+03   -0.681711146725130579E+01    1
    0.822666138410568237E+02    0.147100249528884888E+03    0.600000000000000000E+02   -0.533905848265658960E+03   -0.681836146725129044E+01    1
    0.176269561052322388E+03    0.123719497919082642E+03    0.600000000000000000E+02   -0.532912102589901224E+03   -0.681961146725128486E+01    1
    0.119946703314781189E+03    0.150782793760299683E+03    0.600000000000000000E+02   -0.532509654594003905E+03   -0.682086146725131837E+01    1
    0.139211654663085938E+03    0.151183279752731323E+03    0.600000000000000000E+02   -0.531760629249639919E+03   -0.682211146725131545E+01    1
    0.640335381031036377E+02    0.139418563842773438E+03    0.600000000000000000E+02   -0.522627744919487782E+03   -0.682336146725130455E+01    1
    0.146802112460136414E+03    0.123481113910675049E+03    0.600000000000000000E+02   -0.522459370256280408E+03   -0.682461146725130874E+01    1
    0.640938431024551392E+02    0.136817067861557007E+03    0.600000000000000000E+02   -0.520226720125145562E+03   -0.682586146725129073E+01    1
    0.157179072499275208E+03    0.152066488265991211E+03    0.600000000000000000E+02   -0.518676047360215080E+03   -0.682711146725130735E+01    1
    0.983868837356567383E+02    0.125042395591735840E+03    0.600000000000000000E+02   -0.515883533513259067E+03   -0.682836146725129822E+01    1
    0.184452250599861145E+03    0.122453227043151855E+03    0.600000000000000000E+02   -0.513896197357980100E+03   -0.682961146725128998E+01    1
    0.119698137044906616E+03    0.123673020601272583E+03    0.600000000000000000E+02   -0.513557799026969860E+03   -0.683086146725128618E+01    1
    0.617894530296325684E+02    0.138920123577117920E+03    0.600000000000000000E+02   -0.512517456145358096E+03   -0.683211146725127261E+01    1
    0.149413898587226868E+03    0.122618654966354370E+03    0.600000000000000000E+02   -0.509803174602016327E+03   -0.683336146725130700E+01    1
    0.141605675220489502E+03    0.122359199523925781E+03    0.600000000000000000E+02   -0.503445172141962189E+03   -0.683461146725131918E+01    1
    0.147515535354614258E+03    0.153055654764175415E+03    0.600000000000000000E+02   -0.501021804310056439E+03   -0.683586146725130650E+01    1
    0.901338309049606323E+02    0.151185564994812012E+03    0.600000000000000000E+02   -0.500600120605393499E+03   -0.683711146725128494E+01    1
    0.697556436061859131E+02    0.128730604648590088E+03    0.600000000000000000E+02   -0.500345233511856804E+03   -0.683836146725128380E+01    1
    0.157112702727317810E+03    0.121749587059020996E+03    0.600000000000000000E+02   -0.498401325420131684E+03   -0.683961146725128977E+01    1
    0.810686945915222168E+02    0.150438398122787476E+03    0.600000000000000000E+02   -0.498028150724721002E+03   -0.684086146725129751E+01    1
    0.231664732098579407E+03    0.121192524433135986E+03    0.600000000000000000E+02   -0.497847333645682625E+03   -0.684211146725130614E+01    1
    0.583614706993103027E+02    0.138458129167556763E+03    0.600000000000000000E+02   -0.496671206952316879E+03   -0.684336146725131567E+01    1
    0.586999058723449707E+02    0.141090867519378662E+03    0.600000000000000000E+02   -0.495116750204450227E+03   -0.684461146725132519E+01    1
    0.892368555068969727E+02    0.151479899883270264E+03    0.600000000000000000E+02   -0.494622768375856822E+03   -0.684586146725132672E+01    1
    0.131801784038543701E+03    0.153375996351242065E+03    0.600000000000000000E+02   -0.493076776789300254E+03   -0.684711146725130515E+01    1
    0.205306887626647949E+03    0.120871195793151855E+03    0.600000000000000000E+02   -0.491505557736690776E+03   -0.684836146725128891E+01    1
    0.721108019351959229E+02    0.127111655473709106E+03    0.600000000000000000E+02   -0.491134920384003351E+03   -0.684961146725128955E+01    1
    0.120007961988449097E+03    0.122045295238494873E+03    0.600000000000000000E+02   -0.489538775810939967E+03   -0.685086146725130174E+01    1
    0.566342771053314209E+02    0.140351017713546753E+03    0.600000000000000000E+02   -0.488450035313337821E+03   -0.685211146725130060E+01    1
    0.779816806316375732E+02    0.125366374254226685E+03    0.600000000000000000E+02   -0.488006928799802154E+03   -0.685336146725129147E+01    1
    0.831846743822097778E+02    0.151541236639022827E+03    0.600000000000000000E+02   -0.484472190707568757E+03   -0.685461146725130277E+01    1
    0.229332178831100464E+03    0.120250060558319092E+03    0.600000000000000000E+02   -0.483509438845006628E+03   -0.685586146725128387E+01    1
    0.237484440207481384E+03    0.120162899494171143E+03    0.600000000000000000E+02   -0.482516089139925896E+03   -0.685711146725130849E+01    1
    0.206789478659629822E+03    0.120226457118988037E+03    0.600000000000000000E+02   -0.481936432381202735E+03   -0.685836146725130824E+01    1
    0.100236669182777405E+03    0.122466101646423340E+03    0.600000000000000000E+02   -0.481302509443109329E+03   -0.685961146725128224E+01    1
    0.549614727497100830E+02    0.136550166606903076E+03    0.600000000000000000E+02   -0.479674446720416654E+03   -0.686086146725129442E+01    1
    0.111195683479309082E+03    0.153812263011932373E+03    0.600000000000000000E+02   -0.478749147536082717E+03   -0.686211146725130838E+01    1
    0.241791844367980957E+03    0.154483491182327271E+03    0.600000000000000000E+02   -0.477422311580657151E+03   -0.686336146725129570E+01    1
    0.155638694763183594E+03    0.154846630096435547E+03    0.600000000000000000E+02   -0.474639387088131173E+03   -0.686461146725127946E+01    1
    0.169936463236808777E+03    0.154951429367065430E+03    0.600000000000000000E+02   -0.473631207359347002E+03   -0.686586146725128454E+01    1
    0.667327493429183960E+02    0.149478253126144409E+03    0.600000000000000000E+02   -0.473193766403247423E+03   -0.686711146725127630E+01    1
    0.536109209060668945E+02    0.135342625379562378E+03    0.600000000000000000E+02   -0.472060093117977772E+03   -0.686836146725126806E+01    1
    0.139773130416870117E+03    0.120223957300186157E+03    0.600000000000000000E+02   -0.471304362327317278E+03   -0.686961146725125893E+01    1
    0.852426439523696899E+02    0.122998402118682861E+03    0.600000000000000000E+02   -0.471086315806045491E+03   -0.687086146725129332E+01    1
    0.135039642453193665E+03    0.120156161785125732E+03    0.600000000000000000E+02   -0.468801504941812993E+03   -0.687211146725134103E+01    1
    0.205546006560325623E+03    0.155170179605484009E+03    0.600000000000000000E+02   -0.468040277090769109E+03   -0.687336146725135499E+01    1
    0.525638163089752197E+02    0.137615765333175659E+03    0.600000000000000000E+02   -0.466674148092437008E+03   -0.687461146725131744E+01    1
    0.124569550156593323E+03    0.155048321485519409E+03    0.600000000000000000E+02   -0.466506030821880529E+03   -0.687586146725129144E+01    1
    0.204291969537734985E+03    0.119196220636367798E+03    0.600000000000000000E+02   -0.464180318140338045E+03   -0.687711146725131428E+01    1
    0.590957254171371460E+02    0.128367658853530884E+03    0.600000000000000000E+02   -0.462048259338047046E+03   -0.687836146725133535E+01    1
    0.249783068895339966E+03    0.599408161640167236E+02    0.600000000000000000E+02   -0.460629768622264692E+03   -0.687961146725132355E+01    1
    0.513038188219070435E+02    0.135946455001831055E+03    0.600000000000000000E+02   -0.459671326919779517E+03   -0.688086146725131531E+01    1
    0.122510433197021484E+03    0.119786392450332642E+03    0.600000000000000000E+02   -0.458062779060133323E+03   -0.688211146725130885E+01    1
    0.192382439970970154E+03    0.155688468217849731E+03    0.600000000000000000E+02   -0.456806800356840029E+03   -0.688336146725131126E+01    1
    0.248897209763526917E+03    0.650682878494262695E+02    0.600000000000000000E+02   -0.456516605663717201E+03   -0.688461146725133410E+01    1
    0.239305436611175537E+03    0.646523308753967285E+02    0.600000000000000000E+02   -0.453221615656422273E+03   -0.688586146725134185E+01    1
    0.234531193971633911E+03    0.616903352737426758E+02    0.600000000000000000E+02   -0.451820461937471975E+03   -0.688711146725135137E+01    1
    0.235305100679397583E+03    0.623954987525939941E+02    0.600000000000000000E+02   -0.451652611901366186E+03   -0.688836146725132359E+01    1
    0.231255024671554565E+03    0.635842323303222656E+02    0.600000000000000000E+02   -0.449604937703440328E+03   -0.688961146725132156E+01    1
    0.228785544633865356E+03    0.640367531776428223E+02    0.600000000000000000E+02   -0.448634363135239539E+03   -0.689086146725134618E+01    1
    0.237082719802856445E+03    0.587033736705780029E+02    0.600000000000000000E+02   -0.448549084143778714E+03   -0.689211146725133350E+01    1
    0.225134849548339844E+03    0.630367612838745117E+02    0.600000000000000000E+02   -0.446847507425367837E+03   -0.689336146725131105E+01    1
    0.223279252648353577E+03    0.624862325191497803E+02    0.600000000000000000E+02   -0.446050063854137875E+03   -0.689461146725129126E+01    1
    0.222249940037727356E+03    0.620007634162902832E+02    0.600000000000000000E+02   -0.445739515513356480E+03   -0.689586146725131766E+01    1
    0.100770205259323120E+03    0.155525636672973633E+03    0.600000000000000000E+02   -0.444907823810169589E+03   -0.689711146725135826E+01    1
    0.950378924608230591E+02    0.155339062213897705E+03    0.600000000000000000E+02   -0.444089757975421435E+03   -0.689836146725135091E+01    1
    0.243717059493064880E+03    0.672274875640869141E+02    0.600000000000000000E+02   -0.442608421411810866E+03   -0.689961146725131602E+01    1
    0.544973611831665039E+02    0.128097528219223022E+03    0.600000000000000000E+02   -0.441985153256747367E+03   -0.690086146725129268E+01    1
    0.501755028963088989E+02    0.144055556058883667E+03    0.600000000000000000E+02   -0.440551557564248014E+03   -0.690211146725128533E+01    1
    0.108230486512184143E+03    0.119136707782745361E+03    0.600000000000000000E+02   -0.440175153877111427E+03   -0.690336146725131528E+01    1
    0.696141123771667480E+02    0.152745784521102905E+03    0.600000000000000000E+02   -0.439735542221915182E+03   -0.690461146725130437E+01    1
    0.546634495258331299E+02    0.147771209478378296E+03    0.600000000000000000E+02   -0.439189884206144256E+03   -0.690586146725129524E+01    1
    0.691776871681213379E+02    0.122680635452270508E+03    0.600000000000000000E+02   -0.438568719554102245E+03   -0.690711146725133585E+01    1
    0.207378432154655457E+03    0.629468536376953125E+02    0.600000000000000000E+02   -0.437740260040872727E+03   -0.690836146725131339E+01    1
    0.210047796368598938E+03    0.656089460849761963E+02    0.600000000000000000E+02   -0.437477239554197354E+03   -0.690961146725128117E+01    1
    0.658499896526336670E+02    0.152149894237518311E+03    0.600000000000000000E+02   -0.437127416069343326E+03   -0.691086146725128980E+01    1
    0.205651089549064636E+03    0.612423205375671387E+02    0.600000000000000000E+02   -0.437006700684733914E+03   -0.691211146725132952E+01    1
    0.496643483638763428E+02    0.131218128204345703E+03    0.600000000000000000E+02   -0.436942918687346946E+03   -0.691336146725132394E+01    1
    0.212077870965003967E+03    0.117533487081527710E+03    0.600000000000000000E+02   -0.435949421310498337E+03   -0.691461146725129883E+01    1
    0.964971035718917847E+02    0.119383417367935181E+03    0.600000000000000000E+02   -0.435487264067499382E+03   -0.691586146725132078E+01    1
    0.620758086442947388E+02    0.123976904153823853E+03    0.600000000000000000E+02   -0.434737436381453790E+03   -0.691711146725132409E+01    1
    0.201688766479492188E+03    0.624625968933105469E+02    0.600000000000000000E+02   -0.434355929230104948E+03   -0.691836146725128120E+01    1
    0.223881870508193970E+03    0.674820613861083984E+02    0.600000000000000000E+02   -0.434323551493550667E+03   -0.691961146725130760E+01    1
    0.232097014784812927E+03    0.553587663173675537E+02    0.600000000000000000E+02   -0.433824292817873697E+03   -0.692086146725132334E+01    1
    0.145706847310066223E+03    0.117845106124877930E+03    0.600000000000000000E+02   -0.433724969893561422E+03   -0.692211146725127247E+01    1
    0.161789193749427795E+03    0.156926790475845337E+03    0.600000000000000000E+02   -0.430748627328529153E+03   -0.692336146725129442E+01    1
    0.236791908740997314E+03    0.699213266372680664E+02    0.600000000000000000E+02   -0.427877898337725583E+03   -0.692461146725132082E+01    1
    0.228444591164588928E+03    0.698481559753417969E+02    0.600000000000000000E+02   -0.425594784882254089E+03   -0.692586146725130014E+01    1
    0.542135983705520630E+02    0.149364087581634521E+03    0.600000000000000000E+02   -0.425470835502771820E+03   -0.692711146725130789E+01    1
    0.135835707187652588E+03    0.117410609722137451E+03    0.600000000000000000E+02   -0.424320638697821380E+03   -0.692836146725131830E+01    1
    0.555960834026336670E+02    0.124822014570236206E+03    0.600000000000000000E+02   -0.422826527521453954E+03   -0.692961146725131272E+01    1
    0.489727258682250977E+02    0.128987259864807129E+03    0.600000000000000000E+02   -0.422603658973634992E+03   -0.693086146725133379E+01    1
    0.191005781292915344E+03    0.668028938770294189E+02    0.600000000000000000E+02   -0.422051616017890183E+03   -0.693211146725131133E+01    1
    0.819469988346099854E+02    0.119474462270736694E+03    0.600000000000000000E+02   -0.421765105964903114E+03   -0.693336146725129066E+01    1
    0.191635578870773315E+03    0.586800491809844971E+02    0.600000000000000000E+02   -0.420877458487558101E+03   -0.693461146725130817E+01    1
    0.163703814148902893E+03    0.157585712671279907E+03    0.600000000000000000E+02   -0.417554860179868683E+03   -0.693586146725128216E+01    1
    0.174093633890151978E+03    0.643825113773345947E+02    0.600000000000000000E+02   -0.417477430865708470E+03   -0.693711146725129080E+01    1
    0.708089619874954224E+02    0.154927096366882324E+03    0.600000000000000000E+02   -0.416149624670873322E+03   -0.693836146725134206E+01    1
    0.618630498647689819E+02    0.122193224430084229E+03    0.600000000000000000E+02   -0.415969335252841120E+03   -0.693961146725130984E+01    1
    0.204290866851806641E+03    0.550016891956329346E+02    0.600000000000000000E+02   -0.415314392980513333E+03   -0.694086146725128117E+01    1
    0.170594334602355957E+03    0.645971632003784180E+02    0.600000000000000000E+02   -0.415169572168405011E+03   -0.694211146725131822E+01    1
    0.560079365968704224E+02    0.123857191801071167E+03    0.600000000000000000E+02   -0.415138046970354367E+03   -0.694336146725134284E+01    1
    0.158405438065528870E+03    0.157797639369964600E+03    0.600000000000000000E+02   -0.413389579521463588E+03   -0.694461146725130440E+01    1
    0.755141675472259521E+02    0.119468261003494263E+03    0.600000000000000000E+02   -0.413075710271443029E+03   -0.694586146725129439E+01    1
    0.157874107360839844E+03    0.116391402482986450E+03    0.600000000000000000E+02   -0.412359885242699136E+03   -0.694711146725131101E+01    1
    0.245659425854682922E+03    0.514844012260437012E+02    0.600000000000000000E+02   -0.411102860838089782E+03   -0.694836146725131432E+01    1
    0.497269332408905029E+02    0.148218784332275391E+03    0.600000000000000000E+02   -0.410848111755317461E+03   -0.694961146725133627E+01    1
    0.167786866426467896E+03    0.633571028709411621E+02    0.600000000000000000E+02   -0.410839467470748616E+03   -0.695086146725131027E+01    1
    0.234306648373603821E+03    0.115949953794479370E+03    0.600000000000000000E+02   -0.410308977138646924E+03   -0.695211146725129225E+01    1
